orderid,cancelled buy,exec sell,cancelled sell,date,exec buy,,microsecond,price,side,time,inventory,time diff,ewav_for canc buy,ewav_for canc sell,ewav_for exec buy,ewav_for exec sell,ewav_for buy/sell,ewav_for sell/buy,ewav_for buy exec/total,ewav_for buy exec+canc,ewav_for sell exec/total,ewav_for sell exec+canc,ewav_back canc buy,ewav_back canc sell,ewav_back exec buy,ewav_back exec sell,ewav_back buy/sell,ewav_back sell/buy,ewav_back buy exec/total,ewav_back buy exec+canc,ewav_back sell exec/total,ewav_back sell exec+canc,sev buy,sev sell,sev net buy,sev sell/buy,sev buy/sell,IsSpoof
35868420,0,0,200,2011-08-11 00:00:00,0,,32213000000,97.8000000001,S,2011-08-11 08:56:53,1070,6057000,1268.8169688916,200.0024873381,2.4104988538093236e-52,0.0567240807,6.344005946,0.1576291082,1.8998002965827005e-55,1268.8169688916,0.0002835365,200.0592114188,42.0836088372,200,87.0136243425,1.2438704054702445e-18,0.2104180442,4.7524441351,0.674016183,129.0972331796,6.219352027351223e-21,200,0,0,0,inf,inf,False
35868422,4000,0,0,2011-08-11 00:00:00,0,,32216000000,97.2000000001,B,2011-08-11 08:56:56,1070,3000000,4245.3081753201,0.0083223326,8.065237730557992e-52,0.189791916,510110.369982108,1.960360068812315e-06,1.8998002965827e-55,4245.3081753201,0.9579922561,0.1981142486,4012.5777434287,59.7750229897,26.0062069775,3.7176191041623803e-19,67.1280000029,0.0148969134,0.006439437,4038.5839504061,6.2193520273512234e-21,59.7750229897,0,0,0,inf,inf,False
35868423,100,0,0,2011-08-11 00:00:00,0,,32218000000,97.3500000001,B,2011-08-11 08:56:58,1070,2000000,548.7638798352,0.0186173801,1.8042248869363945e-51,0.4245718596,29475.8917149077,3.392603045472044e-05,3.287798182851189e-54,548.7638798352,0.9579922561,0.4431892397,1893.7006438288,26.7206030829,11.6252825943,1.661848369559191e-19,70.8704305045,0.0141102572,0.0061014666,1905.3259264232,6.2193520273512234e-21,26.7206030829,0,0,0,inf,inf,False
35868424,100,0,0,2011-08-11 00:00:00,0,,32220000000,97.5700000001,B,2011-08-11 08:57:00,1070,2000000,1003.9021630931,0.0416477996,4.0361208824720327e-51,0.9497836777,24104.5666700155,4.14859148347161e-05,4.020432499155543e-54,1003.9021630931,0.9579922561,0.9914314773,946.5211844475,11.9446316104,5.1967284393,7.42878688221286e-20,79.2423923416,0.0126195079,0.0054603663,951.7179128868,6.2193520273512234e-21,11.9446316104,0,0,0,inf,inf,False
35868425,100,0,0,2011-08-11 00:00:00,0,,32221000000,97.5700000001,B,2011-08-11 08:57:01,1070,1000000,1351.9423530285,0.0622915029,6.036718337175444e-51,1.4205661105,21703.479436998,4.607556142796618e-05,4.465218745202114e-54,1351.9423530285,0.9579922561,1.4828576134,732.8395172464,7.9861233179,3.4745076717,4.966851224793565e-20,91.7641123325,0.0108975064,0.0047187851,736.3140249181,6.219352027351223e-21,7.9861233179,0,0,0,inf,inf,False
35868427,100,0,0,2011-08-11 00:00:00,0,,32221000000,97.5700000001,B,2011-08-11 08:57:01,1070,0,1251.9423530285,0.0622915029,6.036718337175444e-51,1.4205661105,20098.1240467788,4.9755887548135214e-05,4.821882032006065e-54,1251.9423530285,0.9579922561,1.4828576134,832.8395172464,7.9861233179,3.4745076717,4.966851224793565e-20,104.2858323235,0.0095890302,0.0041545491,836.3140249181,6.219352027351223e-21,7.9861233179,0,0,0,inf,inf,False
35868426,100,0,0,2011-08-11 00:00:00,0,,32221000000,97.5700000001,B,2011-08-11 08:57:01,1070,0,1151.9423530285,0.0622915029,6.036718337175444e-51,1.4205661105,18492.7686565597,5.407519115020573e-05,5.240469127039876e-54,1151.9423530285,0.9579922561,1.4828576134,932.8395172464,7.9861233179,3.4745076717,4.966851224793565e-20,116.8075523144,0.0085610903,0.0037108359,936.3140249181,6.219352027351223e-21,7.9861233179,0,0,0,inf,inf,False
35868428,2000,0,0,2011-08-11 00:00:00,0,,32223000000,97.5700000001,B,2011-08-11 08:57:03,1070,2000000,2353.2357462514,0.1393485023,1.350437249740398e-50,3.1778613548,16887.4132663406,5.921570013290105e-05,5.73863987869303e-54,2353.2357462514,0.9579922561,3.3172098571,2416.9974888123,3.5699531456,1.5531728096,2.2202795333509582e-20,677.0389947008,0.0014770198,0.0006421916,2418.550661622,6.2193520273512234e-21,3.5699531456,0,0,0,inf,inf,False
35868429,100,0,0,2011-08-11 00:00:00,0,,32225000000,97.6900000001,B,2011-08-11 08:57:05,1070,2000000,790.2020320214,0.3117279914,3.0209803797798246e-50,7.1089988108,2534.9088109397,0.0003944915,3.8230481033464097e-53,790.2020320214,0.9579922561,7.4207268022,1180.4450976471,1.5958388012,0.6942985898,9.925083283367396e-21,739.7019653761,0.0013518958,0.000587821,1181.1393962369,6.2193520273512234e-21,1.5958388012,0,0,0,inf,inf,False
35868430,100,0,0,2011-08-11 00:00:00,0,,32225000000,97.6900000001,B,2011-08-11 08:57:05,1070,0,690.2020320214,0.3117279914,3.0209803797798246e-50,7.1089988108,2214.1163163349,0.0004516475,4.376950863115156e-53,690.2020320214,0.9579922561,7.4207268022,1280.4450976471,1.5958388012,0.6942985898,9.925083283367396e-21,802.3649360513,0.0012463157,0.0005419384,1281.1393962369,6.2193520273512234e-21,1.5958388012,0,0,0,inf,inf,False
35868431,100,0,0,2011-08-11 00:00:00,0,,32226000000,97.6900000001,B,2011-08-11 08:57:06,1070,1000000,882.7494351853,0.4662432411,4.518399766979842e-50,10.6327398831,1893.32382173,0.0005281717,5.118552996900522e-53,882.7494351853,0.9579922561,11.0989831242,956.0994415867,1.0669701567,0.464204702,6.6358630074857194e-21,896.0882697057,0.0011159615,0.0004852837,956.5636462888,6.219352027351223e-21,1.0669701567,0,0,0,inf,inf,False
35868432,100,0,0,2011-08-11 00:00:00,0,,32226000000,97.6900000001,B,2011-08-11 08:57:06,1070,0,782.7494351853,0.4662432411,4.518399766979842e-50,10.6327398831,1678.8435007845,0.0005956481,5.772472727380936e-53,782.7494351853,0.9579922561,11.0989831242,1056.0994415867,1.0669701567,0.464204702,6.6358630074857194e-21,989.81160336,0.0010102933,0.0004393533,1056.5636462888,6.219352027351223e-21,1.0669701567,0,0,0,inf,inf,False
35868433,100,0,0,2011-08-11 00:00:00,0,,32226000000,97.7000000001,B,2011-08-11 08:57:06,1070,0,682.7494351853,0.4662432411,4.518399766979842e-50,10.6327398831,1464.363179839,0.0006828907,6.617947279229443e-53,682.7494351853,0.9579922561,11.0989831242,1156.0994415867,1.0669701567,0.464204702,6.6358630074857194e-21,1083.5349370144,0.0009229052,0.0004013655,1156.5636462888,6.219352027351223e-21,1.0669701567,0,0,0,inf,inf,False
35868436,100,0,0,2011-08-11 00:00:00,0,,32227000000,97.7000000001,B,2011-08-11 08:57:07,1070,1000000,871.6027849015,0.6973475784,6.758049999560555e-50,15.9031054063,1249.8828588935,0.000800075,7.753589268676481e-53,871.6027849015,0.9579922561,16.6004529847,872.9625332471,0.7133711215,0.3103650339,4.436706131011655e-21,1223.7144270167,0.0008171841,0.0003554044,873.2728982811,6.219352027351223e-21,0.7133711215,0,0,0,inf,inf,False
35868434,100,0,0,2011-08-11 00:00:00,0,,32227000000,97.7000000001,B,2011-08-11 08:57:07,1070,0,771.6027849015,0.6973475784,6.758049999560555e-50,15.9031054063,1106.4823465793,0.000903765,8.758457242250034e-53,771.6027849015,0.9579922561,16.6004529847,972.9625332471,0.7133711215,0.3103650339,4.436706131011655e-21,1363.8939170189,0.0007331949,0.000318888,973.2728982811,6.219352027351223e-21,0.7133711215,0,0,0,inf,inf,False
35868435,100,0,0,2011-08-11 00:00:00,0,,32227000000,97.7000000001,B,2011-08-11 08:57:07,1070,0,671.6027849015,0.6973475784,6.758049999560555e-50,15.9031054063,963.0818342651,0.0010383334,1.0062569946835529e-52,671.6027849015,0.9579922561,16.6004529847,1072.9625332471,0.7133711215,0.3103650339,4.436706131011655e-21,1504.0734070212,0.0006648612,0.0002891763,1073.2728982811,6.219352027351223e-21,0.7133711215,0,0,0,inf,inf,False
35868437,1000,0,0,2011-08-11 00:00:00,0,,32229000000,97.7000000001,B,2011-08-11 08:57:09,1070,2000000,1278.6975466996,1.5599935151,1.511801933645429e-49,35.5758621286,819.6813219509,0.0012199863,1.1822982984111075e-52,1278.6975466996,0.9579922561,37.1358556437,1479.6352145056,0.3188908282,0.1387392337,1.9832943191462946e-21,4639.9428376503,0.0002155199,9.375704534132929e-05,1479.7739537392,6.219352027351222e-21,0.3188908282,0,0,0,inf,inf,False
35868441,100,0,0,2011-08-11 00:00:00,0,,32232000000,97.7500000001,B,2011-08-11 08:57:12,1070,3000000,932.4882961482,5.2195496951,5.0583064900026475e-49,119.0325334871,178.6530161826,0.0055974426,5.424525445409823e-52,932.4882961482,0.9579922561,124.2520831822,542.2261448175,0.0953085329,0.0414657044,5.927573176120045e-22,5689.1668358299,0.0001757727,7.646723427349013e-05,542.2676105219,6.219352027351221e-21,0.0953085329,0,800,-800,inf,0,False
35868438,100,0,0,2011-08-11 00:00:00,0,,32232000000,97.7500000001,B,2011-08-11 08:57:12,1070,0,832.4882961482,5.2195496951,5.0583064900026475e-49,119.0325334871,159.4942753254,0.0062698175,6.076129254197098e-52,832.4882961482,0.9579922561,124.2520831822,642.2261448175,0.0953085329,0.0414657044,5.927573176120045e-22,6738.3908340096,0.0001484034,6.456141292725273e-05,642.2676105219,6.219352027351221e-21,0.0953085329,0,800,-800,inf,0,False
35868439,100,0,0,2011-08-11 00:00:00,0,,32232000000,97.7000000001,B,2011-08-11 08:57:12,1070,0,732.4882961482,5.2195496951,5.0583064900026475e-49,119.0325334871,140.3355344683,0.007125779,6.90564820844506e-52,732.4882961482,0.9579922561,124.2520831822,742.2261448175,0.0953085329,0.0414657044,5.927573176120045e-22,7787.6148321893,0.000128409,5.586355086078655e-05,742.2676105219,6.219352027351221e-21,0.0953085329,0,800,-800,inf,0,False
35868440,100,0,0,2011-08-11 00:00:00,0,,32232000000,97.7500000001,B,2011-08-11 08:57:12,1070,0,632.4882961482,5.2195496951,5.0583064900026475e-49,119.0325334871,121.1767936111,0.0082524052,7.99747049994043e-52,632.4882961482,0.9579922561,124.2520831822,842.2261448175,0.0953085329,0.0414657044,5.927573176120045e-22,8836.8388303689,0.0001131626,4.9231032862597257e-05,842.2676105219,6.219352027351221e-21,0.0953085329,0,800,-800,inf,0,False
35868442,100,0,0,2011-08-11 00:00:00,0,,32232000000,97.7500000001,B,2011-08-11 08:57:12,1070,0,532.4882961482,5.2195496951,5.0583064900026475e-49,119.0325334871,102.0180527539,0.0098021867,9.499375904771134e-52,532.4882961482,0.9579922561,124.2520831822,942.2261448175,0.0953085329,0.0414657044,5.927573176120045e-22,9886.0628285486,0.0001011525,4.4006292851070466e-05,942.2676105219,6.219352027351221e-21,0.0953085329,0,800,-800,inf,0,False
35868443,100,0,0,2011-08-11 00:00:00,0,,32233000000,97.7500000001,B,2011-08-11 08:57:13,1070,1000000,646.8612075792,7.8067412433,7.565574082744071e-49,178.0337850491,82.8593118967,0.0120686496,1.1695822835098349e-51,646.8612075792,0.9579922561,185.8405262924,729.9678743813,0.0637228273,0.0277237708,3.9631469520761696e-22,11455.3591737404,8.729538592664472e-05,3.797799720621083e-05,729.9955981521,6.219352027351221e-21,0.0637228273,0,800,-800,inf,0,False
35868444,100,0,0,2011-08-11 00:00:00,0,,32233000000,97.7600000001,B,2011-08-11 08:57:13,1070,0,546.8612075792,7.8067412433,7.565574082744071e-49,178.0337850491,70.0498697898,0.014275544,1.383454152148543e-51,546.8612075792,0.9579922561,185.8405262924,829.9678743813,0.0637228273,0.0277237708,3.9631469520761696e-22,13024.6555189322,7.677746244777307e-05,3.3402310625370555e-05,829.9955981521,6.219352027351221e-21,0.0637228273,0,800,-800,inf,0,False
35868446,100,0,0,2011-08-11 00:00:00,0,,32234000000,97.7600000001,B,2011-08-11 08:57:14,1070,1000000,668.3583877977,11.6763346266,1.1315627337848173e-48,266.2803831049,57.2404276829,0.01747017,1.6930478534329293e-51,668.3583877977,0.9579922561,277.9567177315,654.9125340075,0.0426047762,0.01853598,2.649741014927716e-22,15371.8102002062,6.505414697265684e-05,2.830218449667566e-05,654.9310699874,6.219352027351221e-21,0.0426047762,0,800,-800,inf,0,False
35868445,100,0,0,2011-08-11 00:00:00,0,,32234000000,97.7600000001,B,2011-08-11 08:57:14,1070,0,568.3583877977,11.6763346266,1.1315627337848173e-48,266.2803831049,48.6760962213,0.0205439646,1.990931704499714e-51,568.3583877977,0.9579922561,277.9567177315,754.9125340075,0.0426047762,0.01853598,2.649741014927716e-22,17718.9648814802,5.6436705343052973e-05,2.4553208514385453e-05,754.9310699874,6.219352027351221e-21,0.0426047762,0,800,-800,inf,0,False
35868447,100,0,0,2011-08-11 00:00:00,0,,32234000000,97.7600000001,B,2011-08-11 08:57:14,1070,0,468.3583877977,11.6763346266,1.1315627337848173e-48,266.2803831049,40.1117647596,0.0249303417,2.416018936066408e-51,468.3583877977,0.9579922561,277.9567177315,854.9125340075,0.0426047762,0.01853598,2.649741014927716e-22,20066.1195627541,4.983524576700702e-05,2.1681256683842422e-05,854.9310699874,6.219352027351221e-21,0.0426047762,0,800,-800,inf,0,False
35868448,100,0,0,2011-08-11 00:00:00,0,,32234000000,97.7600000001,B,2011-08-11 08:57:14,1070,0,368.3583877977,11.6763346266,1.1315627337848173e-48,266.2803831049,31.5474332979,0.0316982998,3.0719070646117966e-51,368.3583877977,0.9579922561,277.9567177315,954.9125340075,0.0426047762,0.01853598,2.649741014927716e-22,22413.2742440281,4.461641744585553e-05,1.9410804149071766e-05,954.9310699874,6.219352027351221e-21,0.0426047762,0,800,-800,inf,0,False
35868450,100,0,0,2011-08-11 00:00:00,0,,32235000000,97.7700000001,B,2011-08-11 08:57:15,1070,1000000,401.3764819554,17.4639822255,1.6924481955851122e-48,398.2684657688,22.9831018362,0.043510228,4.216610269091972e-51,401.3764819554,0.9579922561,415.7324479943,738.4499332538,0.0284853487,0.0123930672,1.7716041143798647e-22,25923.8508885897,3.8574515965918706e-05,1.678226055825978e-05,738.462326321,6.219352027351221e-21,0.0284853487,0,800,-800,inf,0,False
35868449,100,0,0,2011-08-11 00:00:00,0,,32235000000,97.7700000001,B,2011-08-11 08:57:15,1070,0,301.3764819554,17.4639822255,1.6924481955851122e-48,398.2684657688,17.2570309603,0.0579473956,5.615727493413444e-51,301.3764819554,0.9579922561,415.7324479943,838.4499332538,0.0284853487,0.0123930672,1.7716041143798647e-22,29434.4275331513,3.3973821942815854e-05,1.4780708427480465e-05,838.462326321,6.219352027351221e-21,0.0284853487,0,800,-800,inf,0,False
35868454,100,0,0,2011-08-11 00:00:00,0,,32236000000,97.7700000001,B,2011-08-11 08:57:16,1070,1000000,301.1934321827,26.1204123491,2.5313496187335598e-48,595.679520122,11.5309600843,0.0867230476,8.404398463769072e-51,301.1934321827,0.9579922561,621.7999324711,660.5835978255,0.0190451673,0.0082859452,1.1844860008604593e-22,34685.1033729951,2.8830820806449498e-05,1.2543213721503848e-05,660.5918837707,6.2193520273512204e-21,0.0190451673,0,800,-800,inf,0,False
35868451,100,0,0,2011-08-11 00:00:00,0,,32236000000,97.7700000001,B,2011-08-11 08:57:16,1070,0,201.1934321827,26.1204123491,2.5313496187335598e-48,595.679520122,7.7025366022,0.129827361,1.2581671236837275e-50,201.1934321827,0.9579922561,621.7999324711,760.5835978255,0.0190451673,0.0082859452,1.1844860008604593e-22,39935.7792128389,2.504020253794147e-05,1.089407520331195e-05,760.5918837707,6.2193520273512204e-21,0.0190451673,0,800,-800,inf,0,False
35868453,100,0,0,2011-08-11 00:00:00,0,,32236000000,97.7700000001,B,2011-08-11 08:57:16,1070,0,101.1934321827,26.1204123491,2.5313496187335598e-48,595.679520122,3.87411312,0.2581235935,2.501495960887561e-50,101.1934321827,0.9579922561,621.7999324711,860.5835978255,0.0190451673,0.0082859452,1.1844860008604593e-22,45186.4550526828,2.2130525592992482e-05,9.628193499248064e-06,860.5918837707,6.2193520273512204e-21,0.0190451673,0,800,-800,inf,0,False
35868420,0,800,0,2011-08-11 00:00:00,0,,32236777000,97.8000000001,S,2011-08-11 08:57:16.777000,270,777000,1.6317209825,35.7131519667,3.4609895282803226e-48,814.4432385379,0.0456896379,21.8868007147,2.121066999401188e-48,1.6317209825,0.9579922561,850.1563905046,629.4263373072,0.0139295357,0.0060602969,800,45186.4550526828,2.2130525592992482e-05,9.628193499248064e-06,629.4323976041,0.9999825884,800.0139295357,0,900,-900,inf,0,TRUE
35868456,0,0,170,2011-08-11 00:00:00,0,,32241000000,97.8000000001,S,2011-08-11 08:57:21,270,4223000,8.9326740043,195.5076557818,1.8946800046963695e-47,79.0678938416,0.0456896379,21.8868007147,2.121066999401188e-48,8.9326740043,0.2879640738,274.5755496234,114.9765636859,170.0025444918,0.0011070273,146.1350526612,0.6763226046,1.4785843222,9.628193499248064e-06,114.9776707132,0.4622514183,316.137597153,0,100,-100,inf,0,False
35868456,0,100,0,2011-08-11 00:00:00,0,,32241700000,97.8000000001,S,2011-08-11 08:57:21.700000,170,700000,11.8404227412,33.8108641877,2.5114329935301874e-47,104.8059391721,0.3501958032,2.8555453574,2.121066999401188e-48,11.8404227412,0.7560839424,138.6168033598,86.7408355252,128.2536395062,0.0008351656,210.2474814083,0.6763226046,1.4785843222,9.628193499248066e-06,86.7416706908,0.6211131025,338.5011209145,0,100,-100,inf,0,False
35868457,0,0,170,2011-08-11 00:00:00,0,,32246000000,98.0000000001,S,2011-08-11 08:57:26,170,4300000,66.85982331,190.9212580464,1.4181416480874045e-46,27.1379030049,0.3501958032,2.8555453574,2.121066999401188e-48,66.85982331,0.1244520197,218.0591610513,15.3612156105,192.7128525723,0.0001479022,37.2334077014,0.0797103847,12.545416812,9.628193499248064e-06,15.3613635126,0.1619222146,229.9462602737,0,100,-100,inf,0,False
35868458,100,0,0,2011-08-11 00:00:00,0,,32247000000,97.7900000001,B,2011-08-11 08:57:27,170,1000000,100.0004541858,31.2913675688,2.1210766329867876e-46,40.5894375992,3.1957840758,0.3129122545,2.1210669994011876e-48,100.0004541858,0.5646770025,71.880805168,110.2704349686,128.8468875213,9.88866872989748e-05,24.8940775361,0.8558253683,1.1684626759,8.967643833916396e-07,110.2705338553,0.1619222146,153.7409650574,0,170,-170,inf,0,False
35868460,0,0,70,2011-08-11 00:00:00,0,,32249000000,98.0000000001,S,2011-08-11 08:57:29,170,2000000,0.0010160313,70,4.744930498247386e-46,90.8001424258,1.4514732270275023e-05,68895.5181107899,4.670063501092033e-43,0.0010160313,0.5646770025,160.8001424258,49.293038751,127.5970759646,4.420428114190499e-05,11.1281390067,0.3863179338,2.5885414898,8.967643833916396e-07,49.2930829553,0.0802171329,138.7252149713,0,170,-170,inf,0,False
35868459,0,100,0,2011-08-11 00:00:00,0,,32250293000,97.8000000001,S,2011-08-11 08:57:30.293000,70,1293000,0.0017099011,8.499861910016313e-44,7.985346587564265e-46,152.8095317177,2.011681001715173e+40,4.970967062607805e-41,4.6700635010920324e-43,0.0017099011,1,152.8095317177,29.2901554562,75.8187826405,2.6266391751858166e-05,106.6123925346,0.3863179338,2.5885414898,8.967643833916394e-07,29.2901817226,0.5843978828,182.4311751751,0,170,-170,inf,0,False
35868461,0,70,0,2011-08-11 00:00:00,0,,32250993000,97.8000000001,S,2011-08-11 08:57:30.993000,0,700000,0.0022665051,1.126672239552473e-43,1.0584722926865129e-45,70,2.0116810017151729e+40,4.970967062607805e-41,4.670063501092033e-43,0.0022665051,1,70,22.097134194,57.1993486665,1.9815940690423647e-05,150.4307217865,0.3863179338,2.5885414898,8.967643833916396e-07,22.0971540099,0.724513176,207.630070453,0,70,-70,inf,0,False
35868464,2000,0,0,2011-08-11 00:00:00,0,,32285000000,97.3600000001,B,2011-08-11 08:58:05,0,34007000,2000,9.94193412521561e-38,9.340127002184067e-40,1.6870845098162177e-36,2.0116810017151729e+40,4.970967062607805e-41,4.670063501092033e-43,2000,0.944349775,1.7865038510683736e-36,2000.0000250416,6.482130886338172e-05,2.245646570911513e-11,0.000170476,30854051.8559547,3.241065402588299e-08,1.122823271397079e-14,2000.0000250417,0.724513176,0.0002352973,0,0,0,inf,inf,False
35868469,2000,0,0,2011-08-11 00:00:00,0,,32422000000,97.3700000001,B,2011-08-11 09:00:22,0,137000000,2000.00000162,8.91467161838723e-14,8.375046952616652e-16,1.5127644387960778e-12,2.243492623435342e+16,4.457335805583139e-17,4.1875234729164005e-19,2000.00000162,0.944349775,1.60191115497995e-12,2000,7.229084931191043e-29,2.504418696754827e-35,1.9012042783844342e-28,2.766601885351603e+31,3.6145424655955216e-32,1.2522093483774134e-38,2000,0.724513176,2.6241127715035384e-28,0,0,0,inf,inf,False
35868475,2000,0,0,2011-08-11 00:00:00,0,,32474000000,97.4100000001,B,2011-08-11 09:01:14,0,52000000,2000,0.0001100566,1.0339466817873254e-06,0.0018675928,18172461.2834198,5.502831919154388e-08,5.169733406264012e-10,2000.000001034,0.944349775,0.0019776495,2000.00000162,5.855613910237579e-38,2.0285982385547223e-44,1.5399899606487123e-37,3.415525736974126e+40,2.927806952747244e-41,1.0142991184557711e-47,2000.00000162,0.724513176,2.12555135167247e-37,0,0,0,inf,inf,False
35868477,0,200,0,2011-08-11 00:00:00,0,,32503273000,98.1600000001,S,2011-08-11 09:01:43.273000,-200,29273000,6.679928535150691e-30,14.4415020452,0.1356732619,245.0633256277,4.625508146060079e-31,2.161924632760146e+30,1,0.1356732619,0.944349775,259.5048276729,0.0152417163,4.462480291953542e-43,1.5459659394577176e-49,200,3.415525736974126e+40,2.9278069527472435e-41,1.0142991184557712e-47,0.0152417163,1,200,0,300,-300,inf,0,TRUE
35868478,0,100,0,2011-08-11 00:00:00,0,,32505253000,98.1600000001,S,2011-08-11 09:01:45.253000,-300,1980000,1.4823425573019476e-29,32.0471288882,0.3010724574,100,4.625508146060079e-31,2.161924632760146e+30,1,0.3010724574,0.7573053715,132.0471288882,0.0068684242,2.0109420250353147e-43,6.966636653912848e-50,190.1266512554,3.415525736974126e+40,2.927806952747244e-41,1.0142991184557711e-47,0.0068684242,1,190.1266512554,0,100,-100,inf,0,TRUE
35868480,0,0,100,2011-08-11 00:00:00,0,,32512000000,98.2500000001,S,2011-08-11 09:01:52,-300,6747000,2.241672249560809e-28,484.63264549,4.5529676633,7.339421376076073e-35,4.62550814606008e-31,2.1619246327601456e+30,1,4.5529676633,1.5144298355416855e-37,484.63264549,0.0004541858,100,4.606802798838198e-51,12.5724367819,4.541858229998136e-06,220174.199492883,1.0142991184557711e-47,0.0004541858,0.1116830828,112.5724367819,0,0,0,inf,inf,False
35868481,0,0,100,2011-08-11 00:00:00,0,,32513000000,98.2000000001,S,2011-08-11 09:01:53,-300,1000000,3.3528093852760943e-28,575.2847874774,6.80975228,1.0977376767288354e-34,5.82808629440394e-31,1.7158290894906415e+30,1,6.80975228,1.9081639226762412e-37,575.2847874774,0.0003036665,166.8595196436,3.080086222230692e-51,8.4058708399,1.8198929266702319e-06,549482.87635232,1.0142991184557712e-47,0.0003036665,0.0479608143,175.2653904835,0,0,0,inf,inf,False
35868482,0,0,1000,2011-08-11 00:00:00,0,,32515000000,98.2000000001,S,2011-08-11 09:01:55,-300,2000000,7.500364324227464e-28,1063.2304596552,15.2336793382,2.4556816573153616e-34,7.0543166404953585e-31,1.417571752109187e+30,1,15.2336793382,2.3096419360593205e-37,1063.2304596552,0.0001357448,1074.5894651646,1.3768587160488803e-51,3.7575884884,1.26322511487082e-07,7916245.39623139,1.0142991184557712e-47,0.0001357448,0.0034845818,1078.347053653,0,0,0,inf,inf,False
35868483,0,0,100,2011-08-11 00:00:00,0,,32518000000,98.1500000001,S,2011-08-11 09:01:58,-300,3000000,2.509531221933347e-27,211.5614733133,50.9700492824,8.21641392839497e-34,1.1861948126145435e-29,8.430318438131226e+28,1,50.9700492824,3.8837004676305464e-36,211.5614733133,4.057075467577749e-05,421.1680499238,4.115088070272647e-52,1.1230496914,9.632913674986014e-08,10381075.0697032,1.0142991184557712e-47,4.057075467577749e-05,0.0026594207,422.2910996152,300,0,300,0,inf,False
35868484,0,0,100,2011-08-11 00:00:00,0,,32519000000,98.1000000001,S,2011-08-11 09:01:59,-300,1000000,3.7534389049023506e-27,166.8595196436,76.2345430451,1.228907113331716e-33,2.249460452073481e-29,4.445510473759305e+28,1,76.2345430451,7.364920598816558e-36,166.8595196436,2.7125411692004274e-05,381.5909350713,2.7513281166949806e-52,0.750865629,7.108505260203807e-08,14067655.0610209,1.0142991184557712e-47,2.7125411692004274e-05,0.0019638596,382.3418007003,300,0,300,0,inf,False
35868485,0,0,100,2011-08-11 00:00:00,0,,32520000000,98.1000000001,S,2011-08-11 09:02:00,-300,1000000,5.613918444091285e-27,100,114.0219724154,1.8380435873345816e-33,5.613918444091265e-29,1.7812870100607097e+28,1,114.0219724154,1.838043587334575e-35,100,1.813591995862033e-05,355.1298661922,1.839524762641303e-52,0.5020251527,5.106841661356422e-08,19581574.4115785,1.0142991184557712e-47,1.813591995862033e-05,0.0014116427,355.6318913449,300,0,300,0,inf,False
35868479,0,0,0,2011-08-11 00:00:00,300,,32522403000,98.0000000001,B,2011-08-11 09:02:02.403000,0,2403000,1.477062269271847e-26,9.679554861428445e-13,300,4.8360247110223916e-33,1.525960945949814e-14,65532476611160.2,1,300,4.996123045175574e-21,9.679554861428445e-13,6.892977884165531e-06,134.9753593562,300,0.1908063271,5.1068416613564215e-08,19581574.4115785,0.999999977,300.000006893,0.0014116427,135.1661656832,300,0,300,0,inf,TRUE
35868491,0,0,2000,2011-08-11 00:00:00,0,,32610000000,99.9900000001,S,2011-08-11 09:03:30,0,87597000,3.051921891899668e-11,2000,9.98782271635806e-11,9.99224609035128e-18,1.525960945949814e-14,65532476611160.1,0.7659523262,1.3039744608257728e-10,4.996123045175575e-21,2000,3.3360478794196172e-21,2000,1.4519332292142476e-13,9.23460155324558e-17,1.6680239397098084e-24,5.995117792937511e+23,0.999999977,1.4519332625747264e-13,4.61730077662279e-20,2000,0,0,0,inf,inf,False
35868497,0,0,0,2011-08-11 00:00:00,100,,32678783000,98.5100000001,B,2011-08-11 09:04:38.783000,100,68783000,32.3869050921,27.7367040859,105.990480048,1.0603742076232774e-05,1.16765514,0.8564172466,0.7659523262,138.3773851401,3.822998576037921e-07,27.7367146896,3.143664862904535e-33,1.8846641154631436e-09,100,8.702061084001077e-29,1.6680239397098088e-24,5.9951177929375105e+23,1,100,4.61730077662279e-20,1.8846641154631436e-09,100,0,100,0,inf,TRUE
35868499,0,0,100,2011-08-11 00:00:00,0,,32682000000,98.6500000001,S,2011-08-11 09:04:42,100,3217000,118.2549331067,101.2755642117,21.8731556886,3.871764857862103e-05,1.16765514,0.8564172466,0.1560940128,140.1280887953,3.8229985760379207e-07,101.2756029293,8.609668356451258e-34,100.0000000005,27.3873607141,2.3832648586340478e-29,8.609668356406818e-36,1.1614849243941641e+35,1,27.3873607141,2.3832648586217463e-31,100.0000000005,0,0,0,inf,inf,False
35868500,100,0,0,2011-08-11 00:00:00,0,,32684000000,98.5300000001,B,2011-08-11 09:04:44,100,2000000,264.5408609664,2.8534864966,48.9310956076,8.66128779620891e-05,92.7079421198,0.0107865624,0.1560940128,313.471956574,3.035242996734015e-05,2.8535731095,100,44.7019536699,12.2426852978,1.0653659529332227e-29,2.2370386927,0.4470195367,0.1090733464,112.2426852978,2.383264858621746e-31,44.7019536699,0,0,0,inf,inf,False
