orderid,cancelled buy,exec sell,cancelled sell,date,exec buy,,microsecond,price,side,time,inventory,time diff,ewav_for canc buy,ewav_for canc sell,ewav_for exec buy,ewav_for exec sell,ewav_for buy/sell,ewav_for sell/buy,ewav_for buy exec/total,ewav_for buy exec+canc,ewav_for sell exec/total,ewav_for sell exec+canc,ewav_back canc buy,ewav_back canc sell,ewav_back exec buy,ewav_back exec sell,ewav_back buy/sell,ewav_back sell/buy,ewav_back buy exec/total,ewav_back buy exec+canc,ewav_back sell exec/total,ewav_back sell exec+canc,sev buy,sev sell,sev net buy,sev sell/buy,sev buy/sell,IsSpoof
49781096,0,0,100,2011-06-16 00:00:00,0,,51553000000,85.1500000001,S,2011-06-16 14:19:13,-4700,1000000,14.6035400615,1099.5244948167,79.9830228482,0.1659611276,0.0132816869,75.2916409435,0.8456066104,94.5865629097,0.0001509162,1099.6904559443,3.05418991292529e-52,910.403272836,2.3889342256185786e-50,0.7403130881,3.3547659636713746e-55,2.9808338668895526e+54,0.9873766479,2.4194761247478317e-50,0.0008125098,911.1435859241,0,0,0,inf,inf,False
49781098,0,0,3000,2011-06-16 00:00:00,0,,51556000000,85.1500000001,S,2011-06-16 14:19:16,-4700,3000000,47.1408047707,3226.5045923919,258.1883604368,0.5357290824,0.0146104874,68.4439862256,0.8456066104,305.3291652075,0.0001660125,3227.0403214743,9.461438973275094e-53,3282.0297772105,7.400572993579681e-51,0.229338296,2.8828010760209344e-56,3.4688484346629895e+55,0.9873766479,7.495187383312432e-51,6.987208747817742e-05,3282.2591155065,0,0,0,inf,inf,False
49781099,0,0,100,2011-06-16 00:00:00,0,,51558000000,85.1400000001,S,2011-06-16 14:19:18,-4700,2000000,102.9649840027,494.7315143558,563.9352262092,1.1701398961,0.2081229536,4.804852049,0.8456066104,666.900210212,0.0023596209,495.9016542519,4.331762412331507e-53,1602.6227263348,3.3882292126868044e-51,0.1049987231,2.702920869116975e-56,3.699701354286013e+55,0.9873766479,3.4315468368101196e-51,6.551251433385845e-05,1602.7277250579,4000,0,4000,0,inf,False
49781101,0,0,100,2011-06-16 00:00:00,0,,51560000000,85.1300000001,S,2011-06-16 14:19:20,-4700,2000000,224.8962015444,862.1728937105,1231.7477783337,2.5558205099,0.2608481468,3.8336480909,0.8456066104,1456.6439798781,0.0029556328,864.7287142203,1.9832253476336512e-53,833.7341504495,1.5512443708971894e-51,0.0480719184,2.3787262961035196e-56,4.203930488505774e+55,0.9873766479,1.571076624373526e-51,5.765524506421479e-05,833.7822223678,4000,0,4000,0,inf,False
49781103,0,0,100,2011-06-16 00:00:00,0,,51560000000,85.1400000001,S,2011-06-16 14:19:20,-4700,0,224.8962015444,762.1728937105,1231.7477783337,2.5558205099,0.2950724218,3.3889985179,0.8456066104,1456.6439798781,0.003342127,764.7287142203,1.9832253476336512e-53,933.7341504495,1.5512443708971894e-51,0.0480719184,2.123972167751407e-56,4.708159622725535e+55,0.9873766479,1.571076624373526e-51,5.1480866961575746e-05,933.7822223678,4000,0,4000,0,inf,False
49781107,700,0,0,2011-06-16 00:00:00,0,,51563000000,85.1100000001,B,2011-06-16 14:19:23,-4700,3000000,725.9738314142,2137.5202844891,3976.1305341408,8.2502896679,0.3396336571,2.9443489448,0.8456066104,4702.1043655551,0.0038449076,2145.770574157,700,289.2573459284,4.805530882597508e-52,0.0148919856,2.419990399,0.4132247799,6.86504411799644e-55,700,5.148086696157574e-05,289.272237914,4000,0,4000,0,inf,False
49781089,0,0,0,2011-06-16 00:00:00,4000,,51563023000,85.1200000001,B,2011-06-16 14:19:23.023000,-700,23000,26.2082414931,2156.8110964785,4012.0145382066,8.3247473411,0.0121513848,82.2951473889,0.9935099565,4038.2227796997,0.0038449076,2165.1358438196,693.7391047298,286.6701888584,4000,0.0147587896,2.419990399,0.4132247799,0.8521990487,4693.7391047299,5.148086696157574e-05,286.6849476481,4000,0,4000,0,inf,False
49781108,0,0,6900,2011-06-16 00:00:00,0,,51566000000,85.1500000001,S,2011-06-16 14:19:26,-700,2977000,83.8445548604,6900,38.4365203614,26.6322612803,0.0121513848,82.2951473889,0.3143292639,122.2810752219,0.0038449076,6926.6322612803,216.8498839337,6989.6077455593,1250.3252733209,0.0046133219,0.0310246142,32.2324716932,0.8521990487,1467.1751572545,6.60025433287067e-07,6989.6123588813,0,100,-100,inf,0,False
49781108,0,100,0,2011-06-16 00:00:00,0,,51569387000,85.1500000001,S,2011-06-16 14:19:29.387000,-800,3387000,314.8232663315,0,144.3231573803,100,inf,0,0.3143292639,459.1464237119,1,100,57.7520276751,1861.4905972622,332.9898936439,100.0012286319,0.0310246142,32.2324716932,0.8521990487,390.741921319,0.0509822306,1961.4918258941,400,100,300,0.25,4,False
49781111,400,0,0,2011-06-16 00:00:00,0,,51570000000,85.1500000001,B,2011-06-16 14:19:30,-800,613000,400,0,183.3703830877,0,inf,0,0.3143292639,583.3703830877,1,0,445.4542049749,1465.1013751888,262.0824149309,78.7067835877,0.3040432645,3.2890056011,0.3704153362,707.5366199058,0.0509822306,1543.8081587764,400,0,400,0,inf,False
49781111,0,0,0,2011-06-16 00:00:00,400,,51572780000,85.1500000001,B,2011-06-16 14:19:32.780000,-400,2780000,4.96324514027202e-267,0,543.1826083539,0,inf,0,1,543.1826083539,1,0,150.3787252354,494.5964695829,488.4751317279,26.5702414549,0.3040432645,3.2890056011,0.764611697,638.8538569633,0.0509822306,521.1667110379,800,0,800,0,inf,TRUE
49781113,0,0,0,2011-06-16 00:00:00,400,,51575410000,85.1700000001,B,2011-06-16 14:19:35.410000,0,2630000,1.3865497206213954e-266,0,400,0,inf,0,1,400,1,0,53.8290453003,177.0440314937,574.852858692,9.5109911903,0.3040432645,3.2890056011,0.9143779311,628.6819039923,0.0509822306,186.555022684,400,0,400,0,inf,TRUE
49781888,2000,0,0,2011-06-16 00:00:00,0,,53162000000,79.5200000001,B,2011-06-16 14:46:02,0,1586590000,2000,1.0303037562019253e-181,7.29651176545469e-306,1.3756285393100053e-302,1.9411751029353984e+184,5.1515187810096266e-185,3.648255882727344e-309,2000,1.3351679356979857e-121,1.0303037562019253e-181,2000,1.2274017620266176e-267,3.9853103530889475e-267,6.593731088849161e-269,1.629458309313253e+270,6.137008810133088e-271,1.9926551765444738e-270,2000,0.0509822306,1.2933390729151093e-267,0,0,0,inf,inf,False
49782059,4000,0,0,2011-06-16 00:00:00,0,,53469000000,80.1000000001,B,2011-06-16 14:51:09,0,307000000,4000,1.2427216233895405e-129,8.80083460015031e-254,1.6592420645482623e-250,3.218741771861943e+132,3.106804058473851e-133,2.2002086500375774e-257,4000,1.3351679356979857e-121,1.2427216233895405e-129,4000,1.01763e-319,3.3041e-319,5.464e-321,inf,2.5e-323,8.4e-323,4000,0.0509606967,1.07227e-319,0,0,0,inf,inf,False
49782583,0,0,1200,2011-06-16 00:00:00,0,,54247000000,81.5000000001,S,2011-06-16 15:04:07,0,778000000,0,1200,8.498284186425512e-122,1.6022015228375828e-118,0,inf,1,8.498284186425512e-122,1.3351679356979857e-121,1200,4.1424054112984686e-129,1200,0,0,3.4520045094153906e-132,2.8968675946757487e+131,0,4.1424054112984686e-129,0,1200,0,0,0,inf,inf,False
49782949,0,1200,0,2011-06-16 00:00:00,0,,54960633000,82.4500000001,S,2011-06-16 15:16:00.633000,-1200,713633000,0,18.5697044351,0.9874529414,1861.668275394,0,inf,1,0.9874529414,0.9901237478,1880.2379798291,3.5650649183397615e-250,1.0327521034853798e-118,0,1200,3.4520045094153906e-132,2.8968675946757483e+131,0,3.5650649183397615e-250,1,1200,0,2400,-2400,inf,0,False
49782950,0,1200,0,2011-06-16 00:00:00,0,,54962157000,82.3900000001,S,2011-06-16 15:16:02.157000,-2400,1524000,0,33.6779715015,1.7908422903,1200,0,inf,1,1.7908422903,0.9727011649,1233.6779715015,1.9657419634877805e-250,5.69449419352203e-119,0,1861.668275394,3.4520045094153906e-132,2.8968675946757487e+131,0,1.9657419634877805e-250,1,1861.668275394,0,1200,-1200,inf,0,False
49782956,0,0,5000,2011-06-16 00:00:00,0,,54975000000,82.4800000001,S,2011-06-16 15:16:15,-2400,12843000,0,5082.9182484105,270.2866161953,6.73462137172521e-193,0,inf,1,270.2866161953,1.3249517388620784e-196,5082.9182484105,1.3024447490647592e-252,5000,0,12.3348848161,2.6048894981295185e-256,3.8389344374034505e+255,0,1.3024447490647592e-252,0.002460906,5012.3348848161,1200,0,1200,0,inf,False
49782959,0,0,100,2011-06-16 00:00:00,0,,54978000000,82.4700000001,S,2011-06-16 15:16:18,-2400,3000000,0,267.6633846162,872.4958847317,2.173962408782972e-192,0,inf,1,872.4958847317,8.122001490418335e-195,267.6633846162,4.0347856094960047e-253,1648.9277423834,0,3.8211690582,2.4469147469518632e-256,4.0867790806594555e+255,0,4.0347856094960047e-253,0.0023120082,1652.7489114416,2400,0,2400,0,inf,False
49782960,0,0,100,2011-06-16 00:00:00,0,,54978000000,82.4300000001,S,2011-06-16 15:16:18,-2400,0,0,167.6633846162,872.4958847317,2.173962408782972e-192,0,inf,1,872.4958847317,1.2966232393314519e-194,167.6633846162,4.0347856094960047e-253,1748.9277423834,0,3.8211690582,2.3070053220137437e-256,4.3346237239154605e+255,0,4.0347856094960047e-253,0.0021801007,1752.7489114416,2400,0,2400,0,inf,False
49782961,0,0,100,2011-06-16 00:00:00,0,,54979000000,82.4200000001,S,2011-06-16 15:16:19,-2400,1000000,0,100,1289.4653285245,3.212908164607763e-192,0,inf,1,1289.4653285245,3.2129081646077633e-194,100,2.730072505391277e-253,1283.3837049878,0,2.5855323167,2.12724572922418e-256,4.700914361993836e+255,0,2.730072505391277e-253,0.0020105709,1285.9692373045,2400,0,2400,0,inf,False
49782953,0,0,0,2011-06-16 00:00:00,1200,,54979710000,82.4100000001,B,2011-06-16 15:16:19.710000,-1200,710000,0,1.9331549983015367e-187,1701.6041239,4.2398175908027166e-192,0,inf,1,1701.6041239,2.1931633047552493e-05,1.9331973964774448e-187,2.0688324567477724e-253,972.5404208485,1200,1.9593007747,2.12724572922418e-256,4.700914361993836e+255,1,1200,0.0020105709,974.4997216231,2400,0,2400,0,inf,TRUE
49782952,0,0,0,2011-06-16 00:00:00,1200,,54981943000,82.4000000001,B,2011-06-16 15:16:21.943000,0,2233000,0,4.624734700993878e-187,1200,1.0143020893460243e-191,0,inf,1,1200,2.1931633047552493e-05,4.624836131202813e-187,8.64779076635665e-254,406.5252381308,1701.6041239,0.8189944571,2.12724572922418e-256,4.700914361993836e+255,1,1701.6041239,0.0020105709,407.3442325879,1200,0,1200,0,inf,TRUE
49783407,0,0,1000,2011-06-16 00:00:00,0,,56098000000,84.2000000001,S,2011-06-16 15:34:58,0,1116057000,2.2571072103026863e-177,1000.0169636471,0.0070361239,0.0219324861,2.2570689221821245e-180,4.430524873087191e+179,1,0.0070361239,2.193163304755249e-05,1000.0388961332,0,1000,7.869334146547525e-187,3.7875678347356774e-190,0,inf,1,7.869334146547525e-187,3.787567834735677e-193,1000,0,0,0,inf,inf,False
49783423,0,0,200,2011-06-16 00:00:00,0,,56122000000,83.8500000001,S,2011-06-16 15:35:22,0,24000000,2.661110790319875e-173,200,82.9553203634,258.5822027485,1.3305553951599375e-175,7.515658526038267e+174,1,82.9553203634,0.5638731752,458.5822027485,0,200.0848182352,6.674630348749405e-191,3.2125481961857047e-194,0,inf,1,6.674630348749405e-191,1.6055931801925138e-196,200.0848182352,0,800,-800,inf,0,False
49783423,0,800,0,2011-06-16 00:00:00,0,,56124923000,83.8500000001,S,2011-06-16 15:35:24.923000,-800,2923000,8.33564169275863e-173,4.596779778041159e-149,259.848567588,809.9807787321,1.8133654634877296e-24,5.514608169919889e+23,1,259.848567588,1,809.9807787321,0,63.8760503882,2.1308414513406648e-191,800,0,inf,1,2.1308414513406648e-191,0.9260587785,863.8760503882,1000,800,200,0.8,1.25,False
49783426,0,0,0,2011-06-16 00:00:00,1000,,56128373000,83.6000000001,B,2011-06-16 15:35:28.373000,200,3450000,3.207884411344748e-172,1.76902255829604e-148,1000,38.4099817242,1.8133654634877296e-24,5.514608169919889e+23,1,1000,1,38.4099817242,0,16.5981001966,1000,207.8788540704,0,inf,1,1000,0.9260587785,224.476954267,1000,200,800,0.2,5,TRUE
49783428,0,200,0,2011-06-16 00:00:00,0,,56132597000,83.6300000001,S,2011-06-16 15:35:32.597000,0,4224000,1.6703389417796806e-171,9.211264774873568e-148,3.612849598845874e-171,200,1.8133654634877296e-24,5.514608169919889e+23,0.6838388543,5.283188540625554e-171,1,200,0,3.187663626,192.0499086208,239.9231149284,0,inf,1,192.0499086208,0.9868880202,243.1107785544,0,200,-200,inf,0,False
49784161,0,0,1000,2011-06-16 00:00:00,0,,57017000000,83.1100000001,S,2011-06-16 15:50:17,0,884403000,1.8133654634877297e-21,1000,3.922207956393766e-21,4.436716177674777e-25,1.8133654634877296e-24,5.514608169919889e+23,0.6838388543,5.7355734198814955e-21,4.436716177674777e-28,1000,0,1000,1.76902255829604e-148,2.2099953372180062e-148,0,inf,1,1.76902255829604e-148,2.2099953372180064e-151,1000,0,0,0,inf,inf,False
49784265,0,0,0,2011-06-16 00:00:00,1000,,57155310000,83.5500000001,B,2011-06-16 15:52:35.310000,1000,138310000,527.5487552023,526.4420201205,1141.0584169065,0.1290740418,1.0021022924,0.9979021179,0.6838388543,1668.6071721088,0.0002451218,526.5710941623,0,3.437341943480235e-21,1000,7.596509667515199e-172,0,inf,1,1000,2.2099953372180064e-151,3.437341943480235e-21,1000,0,1000,0,inf,False
49784271,0,0,1000,2011-06-16 00:00:00,0,,57157000000,83.6000000001,S,2011-06-16 15:52:37,1000,1690000,1020.8567840003,1018.7151468431,272.9613906189,0.2497704903,1.0021022924,0.9979021179,0.2109735324,1293.8181746192,0.0002451218,1018.9649173334,0,1000,516.7705827796,3.9256527279725173e-172,0,inf,1,516.7705827796,3.925652727972517e-175,1000,0,0,0,inf,inf,False
49784273,1000,0,0,2011-06-16 00:00:00,0,,57157000000,83.5000000001,B,2011-06-16 15:52:37,1000,0,1020.8567840003,18.7151468431,272.9613906189,0.2497704903,54.5470891872,0.0183327839,0.2109735324,1293.8181746192,0.0131701334,18.9649173334,1000,1000,516.7705827796,3.9256527279725173e-172,1,1,0.340704513,1516.7705827796,3.925652727972517e-175,1000,0,0,0,inf,inf,False
49784281,100,0,0,2011-06-16 00:00:00,0,,57164000000,83.5100000001,B,2011-06-16 15:52:44,1000,7000000,321.1968795468,288.215420276,4203.6369030939,3.8464943626,1.1144333611,0.8973169997,0.9290146567,4524.8337826407,0.0131701334,292.0619146387,164.9345785356,64.9345785356,33.5562799924,2.549106053678703e-173,2.5400115355,0.3936989994,0.169057055,198.4908585279,3.9256527279725177e-175,64.9345785356,5300,0,5300,0,inf,False
49784277,0,0,0,2011-06-16 00:00:00,5000,,57164523000,83.5300000001,B,2011-06-16 15:52:44.523000,6000,523000,271.3338652239,353.5429801762,5156.4427638015,4.7183494863,0.7674706625,1.3029814022,0.9500101268,5427.7766290254,0.0131701334,358.2613296624,134.4580193531,52.9359876803,5027.3557612036,2.0780830444521518e-173,2.5400115355,0.3936989994,0.9739514006,5161.8137805567,3.9256527279725177e-175,52.9359876803,5600,0,5600,0,inf,False
49784283,100,0,0,2011-06-16 00:00:00,0,,57165000000,83.5100000001,B,2011-06-16 15:52:45,6000,477000,326.9077962941,425.9547788083,188.4849836872,5.6847501562,0.7674706625,1.3029814022,0.365711339,515.3927799813,0.0131701334,431.6395289645,211.6003182396,43.9369336234,4172.7113455432,1.7248114333747677e-173,4.8160010449,0.207641151,0.9517369351,4384.3116637828,3.9256527279725177e-175,43.9369336234,900,0,900,0,inf,False
49784282,100,0,0,2011-06-16 00:00:00,0,,57165000000,83.5000000001,B,2011-06-16 15:52:45,6000,0,226.9077962941,425.9547788083,188.4849836872,5.6847501562,0.5327039573,1.8772152644,0.4537512272,415.3927799813,0.0131701334,431.6395289645,311.6003182396,43.9369336234,4172.7113455432,1.7248114333747677e-173,7.0919905542,0.1410041359,0.9305132333,4484.3116637828,3.9256527279725177e-175,43.9369336234,900,0,900,0,inf,False
49784297,100,0,0,2011-06-16 00:00:00,0,,57168000000,83.5200000001,B,2011-06-16 15:52:48,6000,3000000,409.6633846162,1374.9988690656,608.4369804016,18.3505982901,0.297937252,3.3564114361,0.5976198431,1018.1003650178,0.0131701334,1393.3494673556,196.5292754914,13.6110270809,1292.645672814,5.343216559068539e-174,14.4389746874,0.0692569952,0.8680280811,1489.1749483053,3.9256527279725177e-175,13.6110270809,1058,0,1058,0,inf,False
49784296,100,0,0,2011-06-16 00:00:00,0,,57168000000,83.5100000001,B,2011-06-16 15:52:48,6000,0,309.6633846162,1374.9988690656,608.4369804016,18.3505982901,0.2252099195,4.4403017514,0.6627129272,918.1003650178,0.0131701334,1393.3494673556,296.5292754914,13.6110270809,1292.645672814,5.343216559068539e-174,21.7859588206,0.0459011241,0.813406777,1589.1749483053,3.9256527279725177e-175,13.6110270809,1058,0,1058,0,inf,False
49784298,100,0,0,2011-06-16 00:00:00,0,,57168000000,83.5200000001,B,2011-06-16 15:52:48,6000,0,209.6633846162,1374.9988690656,608.4369804016,18.3505982901,0.152482587,6.5581258816,0.7437192384,818.1003650178,0.0131701334,1393.3494673556,396.5292754914,13.6110270809,1292.645672814,5.343216559068539e-174,29.1329429538,0.0343254027,0.7652526898,1689.1749483053,3.9256527279725177e-175,13.6110270809,1058,0,1058,0,inf,False
49784295,42,0,0,2011-06-16 00:00:00,0,,57168000000,83.5200000001,B,2011-06-16 15:52:48,6000,0,109.6633846162,1374.9988690656,608.4369804016,18.3505982901,0.0797552544,12.5383588504,0.8472868279,718.1003650178,0.0131701334,1393.3494673556,438.5292754914,13.6110270809,1292.645672814,5.343216559068539e-174,32.2186762898,0.0310378984,0.74668691,1731.1749483053,3.9256527279725177e-175,13.6110270809,1058,0,1058,0,inf,False
49784284,0,0,0,2011-06-16 00:00:00,100,,57168703000,83.5400000001,B,2011-06-16 15:52:48.703000,6100,703000,89.0461309731,1809.5212067382,800.7131087669,24.1496902356,0.0492097747,20.3211659728,0.8999210944,889.75923974,0.0131701334,1833.6708969738,333.2247533808,10.3425960267,1082.2412313286,4.060144030660401e-174,32.2186762898,0.0310378984,0.7645830017,1415.4659847094,3.925652727972518e-175,10.3425960267,1158,0,1158,0,inf,False
49784285,0,0,0,2011-06-16 00:00:00,100,,57168867000,83.5400000001,B,2011-06-16 15:52:48.867000,6200,164000,94.9373367677,1929.2373774695,747.0716094854,25.7474103554,0.0492097747,20.3211659728,0.8872490165,842.0089462531,0.0131701334,1954.984787825,312.5469498438,9.7008004622,1115.0842409368,3.8081973798000253e-174,32.2186762898,0.0310378984,0.7810730447,1427.6311907806,3.925652727972519e-175,9.7008004622,1058,0,1058,0,inf,False
49784299,100,0,0,2011-06-16 00:00:00,0,,57169000000,83.5200000001,B,2011-06-16 15:52:49,6200,133000,100,2032.1165972784,681.5775874028,27.1204262012,0.0492097747,20.3211659728,0.8720536494,781.5775874028,0.0131701334,2059.2370234796,396.7237503302,9.209681604,1058.6312810612,3.6154011712375847e-174,43.0768149639,0.023214344,0.7274041442,1455.3550313914,3.925652727972519e-175,9.209681604,958,0,958,0,inf,False
49784286,0,0,0,2011-06-16 00:00:00,100,,57169030000,83.5400000001,B,2011-06-16 15:52:49.030000,6300,30000,0,2056.0705446828,689.6118083242,27.4401132032,0,inf,1,689.6118083242,0.0131701334,2083.510657886,392.1017786406,9.1023855633,1146.2978530605,3.573280471767649e-174,43.0768149639,0.023214344,0.7451235878,1538.3996317011,3.925652727972519e-175,9.1023855633,958,0,958,0,inf,False
49784287,0,0,0,2011-06-16 00:00:00,100,,57169193000,83.5400000001,B,2011-06-16 15:52:49.193000,6400,163000,0,2191.2420597288,628.3744478778,29.2440988127,0,inf,1,628.3744478778,0.0131701334,2220.4861585416,367.9141307101,8.5408851843,1175.585985878,3.3528549222904297e-174,43.0768149639,0.023214344,0.7616364737,1543.5001165881,3.925652727972518e-175,8.5408851843,858,0,858,0,inf,False
49784289,0,0,0,2011-06-16 00:00:00,100,,57169357000,83.5400000001,B,2011-06-16 15:52:49.357000,6500,164000,0,2336.2125124426,563.3311896814,31.1788600707,0,inf,1,563.3311896814,0.0131701334,2367.3913725134,345.0837255972,8.0108923068,1202.6366151897,3.1447981237845903e-174,43.0768149639,0.023214344,0.7770374166,1547.720340787,3.925652727972519e-175,8.0108923068,758,0,758,0,inf,False
49784290,0,0,0,2011-06-16 00:00:00,100,,57169530000,83.5400000001,B,2011-06-16 15:52:49.530000,6600,173000,0,2499.5461080743,495.7244538969,33.3586940096,0,inf,1,495.7244538969,0.0131701334,2532.9048020839,322.5341252863,7.4874181287,1224.049962212,2.9393003402333827e-174,43.0768149639,0.023214344,0.7914538706,1546.5840874983,3.925652727972518e-175,7.4874181287,658,0,658,0,inf,False
49784291,0,0,0,2011-06-16 00:00:00,100,,57169697000,83.5400000001,B,2011-06-16 15:52:49.697000,6700,167000,0,2668.0384343297,422.3999105239,35.6073758548,0,inf,1,422.3999105239,0.0131701334,2703.6458101846,302.1654063177,7.0145716802,1246.748592437,2.753677245184581e-174,43.0768149639,0.023214344,0.8049178931,1548.9139987547,3.925652727972518e-175,7.0145716802,558,0,558,0,inf,False
49784292,0,0,0,2011-06-16 00:00:00,100,,57169903000,83.5400000001,B,2011-06-16 15:52:49.903000,6800,206000,0,2891.6066549569,349.4154037787,38.5910951141,0,inf,1,349.4154037787,0.0131701334,2930.197750071,278.8031062934,6.4722312113,1250.3546503693,2.5407732110788114e-174,43.0768149639,0.023214344,0.8176753804,1529.1577566626,3.925652727972518e-175,6.4722312113,458,0,458,0,inf,False
49784293,0,0,0,2011-06-16 00:00:00,100,,57170077000,83.5400000001,B,2011-06-16 15:52:50.077000,6900,174000,0,3094.9787296357,266.9572530605,41.3052786163,0,inf,1,266.9572530605,0.0131701334,3136.2840082519,260.4828620827,6.0469387605,1268.1934332678,2.3738181640933373e-174,43.0768149639,0.023214344,0.829602341,1528.6762953505,3.925652727972518e-175,6.0469387605,358,0,358,0,inf,False
49784294,0,0,0,2011-06-16 00:00:00,100,,57170200000,83.5400000001,B,2011-06-16 15:52:50.200000,7000,123000,0,3247.31307622,175.1748617338,43.3383176702,0,inf,1,175.1748617338,0.0131701334,3290.6513938903,248.263379187,5.7632714813,1308.7013505937,2.262460241266191e-174,43.0768149639,0.023214344,0.8405465619,1556.9647297807,3.925652727972518e-175,5.7632714813,258,0,258,0,inf,False
49784295,0,0,0,2011-06-16 00:00:00,58,,57171310000,83.5200000001,B,2011-06-16 15:52:51.310000,7058,1110000,0,5009.9285755626,115.9791738968,66.8620089953,0,inf,1,115.9791738968,0.0131701334,5076.7905845579,160.9182457237,3.7356115084,906.2681827799,1.46647135085485e-174,43.0768149639,0.023214344,0.8492126198,1067.1864285036,3.925652727972519e-175,3.7356115084,158,0,158,0,inf,False
49784305,0,0,1200,2011-06-16 00:00:00,0,,57173000000,83.5400000001,S,2011-06-16 15:52:53,7058,1690000,0,9694.6860802631,112.1951903395,129.3843171871,0,inf,1,112.1951903395,0.0131701334,9824.0703974502,83.1578156225,1201.9304541362,468.3327369698,7.578292546108139e-175,0.0691868779,14.4536078195,0.8492126198,551.4905525923,6.305100698654241e-178,1201.9304541362,100,0,100,0,inf,False
49784301,0,0,0,2011-06-16 00:00:00,100,,57173500000,83.5300000001,B,2011-06-16 15:52:53.500000,7158,500000,0,10326.9119759264,136.3946641242,157.2913280175,0,inf,1,136.3946641242,0.0150026972,10484.2033039439,68.4037532692,988.6810231361,485.2400011681,6.233733409721603e-175,0.0691868779,14.4536078195,0.876448072,553.6437544372,6.305100698654241e-178,988.6810231361,100,0,100,0,inf,False
49784306,0,0,2000,2011-06-16 00:00:00,0,,57174000000,83.5400000001,S,2011-06-16 15:52:54,7158,500000,0,12554.3321967266,44.2446594556,191.2176251913,0,inf,1,44.2446594556,0.0150026972,12745.5498219178,56.2673926231,2813.2668260011,399.1475373392,5.127729232811913e-175,0.0200007309,49.9981729178,0.876448072,455.4149299622,1.822695659515764e-178,2813.2668260011,300,800,-500,2.6666666667,0.375,False
49784310,0,0,2000,2011-06-16 00:00:00,0,,57176000000,83.5300000001,S,2011-06-16 15:52:56,7158,2000000,0,23052.7809417076,96.6392210573,417.657691985,0,inf,1,96.6392210573,0.0177950527,23470.4386336926,25.7610895227,3288.0074085087,182.7430588628,2.3476455129128586e-175,0.0078348636,127.6346408255,0.876448072,208.5041483856,7.14002500979062e-179,3288.0074085087,300,1000,-700,3.3333333333,0.3,False
49784311,0,0,2000,2011-06-16 00:00:00,0,,57176000000,83.5300000001,S,2011-06-16 15:52:56,7158,0,0,21052.7809417076,96.6392210573,417.657691985,0,inf,1,96.6392210573,0.0194526856,21470.4386336926,25.7610895227,5288.0074085087,182.7430588628,2.3476455129128586e-175,0.0048716062,205.2711087332,0.876448072,208.5041483856,4.439565476280137e-179,5288.0074085087,300,1000,-700,3.3333333333,0.3,False
49784309,0,0,1800,2011-06-16 00:00:00,0,,57176000000,83.5300000001,S,2011-06-16 15:52:56,7158,0,0,19052.7809417076,96.6392210573,417.657691985,0,inf,1,96.6392210573,0.021450862,19470.4386336926,25.7610895227,7088.0074085087,182.7430588628,2.3476455129128586e-175,0.0036344614,275.1439298502,0.876448072,208.5041483856,3.312137498748489e-179,7088.0074085087,300,1000,-700,3.3333333333,0.3,False
49784315,0,0,2000,2011-06-16 00:00:00,0,,57177000000,83.5000000001,S,2011-06-16 15:52:57,7158,1000000,0,25497.9573362693,142.8235102419,617.2580552306,0,inf,1,142.8235102419,0.023635955,26115.2153914999,17.4308250851,6795.985714442,123.6501387777,1.5884964128265523e-175,0.0025648708,389.8831914879,0.876448072,141.0809638628,2.337403990492307e-179,6795.985714442,300,1000,-700,3.3333333333,0.3,False
49784313,0,0,2000,2011-06-16 00:00:00,0,,57177000000,83.5300000001,S,2011-06-16 15:52:57,7158,0,0,23497.9573362693,142.8235102419,617.2580552306,0,inf,1,142.8235102419,0.0255962074,24115.2153914999,17.4308250851,8795.985714442,123.6501387777,1.5884964128265523e-175,0.0019816796,504.6224531257,0.876448072,141.0809638628,1.8059333705128886e-179,8795.985714442,300,1000,-700,3.3333333333,0.3,False
49784316,0,0,2000,2011-06-16 00:00:00,0,,57177000000,83.5000000001,S,2011-06-16 15:52:57,7158,0,0,21497.9573362693,142.8235102419,617.2580552306,0,inf,1,142.8235102419,0.0279110126,22115.2153914999,17.4308250851,10795.985714442,123.6501387777,1.5884964128265523e-175,0.0016145654,619.3617147634,0.876448072,141.0809638628,1.471376912532947e-179,10795.985714442,300,1000,-700,3.3333333333,0.3,False
49784317,0,0,2000,2011-06-16 00:00:00,0,,57177000000,83.4900000001,S,2011-06-16 15:52:57,7158,0,0,19497.9573362693,142.8235102419,617.2580552306,0,inf,1,142.8235102419,0.0306861271,20115.2153914999,17.4308250851,12795.985714442,123.6501387777,1.5884964128265523e-175,0.0013622104,734.1009764012,0.876448072,141.0809638628,1.241402146169728e-179,12795.985714442,300,1000,-700,3.3333333333,0.3,False
49784318,0,0,2000,2011-06-16 00:00:00,0,,57177000000,83.4900000001,S,2011-06-16 15:52:57,7158,0,0,17497.9573362693,142.8235102419,617.2580552306,0,inf,1,142.8235102419,0.0340740114,18115.2153914999,17.4308250851,14795.985714442,123.6501387777,1.5884964128265523e-175,0.001178078,848.840238039,0.876448072,141.0809638628,1.0735995853767661e-179,14795.985714442,300,1000,-700,3.3333333333,0.3,False
